<<<<<<< HEAD
3 12.208527 -0.043250
3 10.185463 1.658977
3 10.463536 1.652493
3 11.944628 -0.024330
3 -10.937789 1.754000
3 -11.030733 1.695914
3 -11.045318 1.860490
3 11.890710 -0.027390
3 -10.939349 1.761233
3 10.702077 1.786661
3 10.370701 1.601124
3 -10.979367 1.756676
3 10.524906 1.621987
3 -11.038090 1.693973
3 12.130549 0.074823
3 -10.972525 1.610292
3 -8.031412 0.007085
3 -8.964587 1.739539
3 -11.039770 1.723203
3 -11.083645 1.667716
3 -9.095731 1.715928
3 12.099533 -0.026097
3 10.193571 1.591889
3 10.289513 1.578797
3 10.567644 1.745340
3 -11.007462 1.734800
3 12.266850 0.014663
3 11.435292 1.559395
3 12.585425 -0.091372
3 -10.969131 1.611636
3 -8.982909 1.636245
3 -11.031400 1.660679
3 -10.469716 1.837539
3 -11.031248 1.756779
3 10.522607 1.647828
3 -10.974136 1.755307
3 10.785686 1.755391
3 10.484820 1.650502
3 -10.859001 1.681326
3 -10.991909 1.960696
3 -7.978331 -0.041735
3 -10.981771 1.838667
3 11.860596 -0.003702
3 -11.028300 1.604097
3 10.648597 1.711926
3 11.924416 0.021877
3 10.527273 1.608403
3 12.359011 -0.000606
3 -8.977489 1.628976
3 12.516022 -0.020917
3 -10.987165 1.799791
3 -10.957047 1.742923
3 11.977521 -0.008659
3 -9.036009 1.633529
3 -8.070050 0.015407
3 10.348538 1.563398
3 12.761625 -0.059464
3 -11.004670 1.916229
3 -8.031303 0.076940
3 -11.069820 1.636364
3 -11.105598 1.908282
3 -8.912047 1.598380
3 -9.079294 1.727406
3 -7.369748 0.026234
3 -11.015951 1.877166
3 -8.053415 0.039354
3 10.486655 1.603226
3 -10.880392 1.713615
3 12.336734 -0.072216
3 -8.981611 1.650975
3 -11.092208 1.919498
3 -10.978568 1.578103
3 10.616499 1.762196
3 12.135653 -0.123170
3 12.649102 -0.079074
3 10.461417 1.593064
3 -11.077660 1.659183
3 -9.014404 1.669809
3 -10.921308 1.760569
3 -9.094202 1.869949
3 11.616585 0.094762
3 -9.254088 1.882621
3 12.926255 -0.081370
3 -8.976849 1.694181
3 12.007072 -0.046797
3 -10.462961 1.811701
3 -8.945741 1.680169
3 11.686718 0.079415
3 12.534061 -0.136797
3 12.478038 -0.060237
3 -8.909934 1.722095
3 -11.070169 1.923924
3 10.790210 1.803905
3 -9.152105 1.887611
3 10.507855 1.615884
3 -8.952474 1.677172
3 -10.645864 1.655032
3 -11.032202 1.920581
3 -11.029372 1.692552
3 12.063126 0.044601
3 -8.968419 1.649409
3 12.125333 -0.076413
3 -11.040735 1.635098
3 12.304828 -0.060913
3 12.178346 0.034394
3 -10.996474 1.864092
3 2.124684 -0.016288
3 10.437626 1.708197
3 10.445340 1.746816
3 -8.992596 1.604952
3 -9.082644 1.640789
3 -8.983816 1.719856
3 -9.014277 1.797921
3 -10.937291 1.765059
3 -8.068245 0.011778
3 10.459529 1.609065
3 -11.013399 1.686892
3 -10.910681 1.832072
3 10.811084 1.803727
3 -9.026342 1.731514
3 -8.066655 0.016136
3 -11.011403 1.851677
3 -10.679309 1.677526
3 -10.937846 1.742825
3 10.602516 1.773754
3 -10.991951 1.606304
3 10.231832 1.670826
3 -8.968627 1.685803
3 -7.972295 0.026813
3 -8.911600 1.643030
3 -11.008569 1.920808
3 -8.967515 1.847441
3 -9.018635 1.632672
3 -7.937117 -0.012429
3 12.221746 -0.034090
3 -7.884239 -0.059047
3 -8.919961 1.679016
3 12.759748 -0.117009
3 10.614925 1.734966
3 -10.997878 1.900081
3 10.661347 1.673973
3 -11.012015 1.902647
3 -8.049082 -0.005321
3 10.313153 1.716574
3 10.891926 1.828756
3 -8.380037 0.046234
3 10.437699 1.637487
3 -9.031976 1.741544
3 12.367747 0.027150
3 -10.794432 1.664116
3 -10.976361 1.768668
3 -11.022644 1.780366
3 -9.063048 1.700073
3 9.989684 1.594871
3 10.368111 1.612843
3 -10.697927 1.801912
3 10.063249 1.640488
3 10.463966 1.502082
3 11.933255 0.099039
3 9.647770 1.549233
3 -9.016968 1.680678
3 -10.867001 1.759011
3 -8.968794 1.694172
3 -10.988068 1.890780
3 -8.911589 1.673771
3 11.529814 0.117905
3 11.190834 0.103179
3 10.748686 1.723806
3 -8.958000 1.638872
3 12.661866 -0.147153
3 12.627428 -0.167841
3 10.775787 1.695754
3 10.500520 1.678418
3 -8.993935 1.842190
3 12.723009 -0.140763
3 10.445485 1.623588
3 12.502785 -0.128400
3 -11.000607 1.773616
3 -8.956002 1.578329
3 -8.937324 1.616673
3 -9.010267 1.695608
3 -8.929995 1.633342
3 12.557346 -0.110742
3 -10.641014 1.741147
3 -8.929308 1.647386
3 -9.030310 1.713610
3 -9.004711 1.637094
3 10.539911 1.730869
3 11.129822 0.621226
3 -8.003166 0.003034
3 -11.000255 1.744852
3 -9.027753 1.856386
3 12.718093 -0.049640
3 -8.002030 0.004355
3 -9.022419 1.816416
3 -11.043175 1.785205
3 -10.899321 1.776057
3 -11.020520 1.910473
3 -8.997984 1.695882
3 -11.040125 1.882375
3 12.684401 -0.126323
3 -8.966284 1.762601
3 -8.962799 1.784312
3 -9.103697 1.860528
3 -9.036533 1.682230
3 10.896231 1.818609
3 -8.996389 1.718790
3 -8.020141 0.003563
3 10.508264 1.612375
3 12.354561 -0.105133
3 -9.097729 1.733448
3 12.421655 0.019342
3 -8.969130 1.606757
3 -7.925294 -0.060836
3 -7.878001 -0.067875
3 12.700121 -0.087786
3 -11.010310 1.754836
3 10.226697 1.656958
3 -9.014262 1.861989
3 11.026595 0.599949
3 -10.950433 1.646101
3 11.937645 0.024298
3 10.749671 1.663003
3 10.449778 1.637374
3 -10.949823 1.762057
3 -9.045419 1.688518
3 -8.968714 1.614498
3 -11.009173 1.733654
3 -8.956073 1.670212
3 -9.019119 1.741675
3 10.807129 1.666614
3 -10.575080 1.816371
3 -10.845649 1.648089
3 -7.916808 -0.038379
3 12.396375 0.079915
3 -8.988126 1.808204
3 12.769996 -0.155838
3 -8.964545 1.609886
3 -11.009307 1.648665
3 12.694937 -0.082288
3 10.504800 1.607131
3 -8.980211 1.667454
3 10.614772 1.692943
3 10.525846 1.616075
3 -8.093565 0.021741
3 10.643629 1.640079
3 -8.105195 0.029863
3 -7.982036 0.041044
3 12.961165 -0.070662
3 11.954698 -0.032792
3 -11.045698 1.653858
3 -9.024188 1.710850
3 -9.025132 1.734844
3 -8.923635 1.785435
3 10.139108 1.571326
3 -7.977808 0.376438
3 -7.973161 -0.052966
3 -8.074997 0.030499
3 12.608256 0.142089
3 10.631936 1.600302
3 -8.918902 1.770232
3 -11.018366 1.702293
3 11.876175 0.092389
3 -10.880480 1.839656
3 -10.947305 1.866585
3 -11.018595 1.711679
3 -8.976652 1.851916
3 12.259353 -0.061705
3 12.058044 -0.077010
3 -7.942079 -0.059373
3 12.732302 -0.068706
3 10.511226 1.626055
3 10.514296 1.654154
3 -8.052198 0.028027
3 10.421271 1.613899
3 9.949854 1.604925
3 -11.021073 1.977794
3 -9.022668 1.588404
3 -11.029371 1.595086
3 -10.986713 1.749306
3 12.180793 -0.017501
3 -7.924287 -0.068357
3 -8.995770 1.846111
3 10.088902 1.619348
3 -9.031913 1.856376
3 12.519547 -0.060931
3 11.862814 0.038609
3 -9.118676 1.645379
3 11.860635 0.033304
3 -7.969648 0.027796
3 -10.942273 1.638659
3 11.820739 0.136580
3 12.083519 0.032676
3 12.418641 -0.094322
3 -11.033567 1.757646
3 -11.037102 1.926866
3 -7.997011 0.048071
3 9.863545 1.543064
3 -9.066854 1.704524
3 -11.055190 1.858679
3 10.677882 1.753522
3 12.158189 -0.077630
3 -8.911849 1.666507
3 -9.045372 1.717700
3 12.696076 -0.166521
3 10.722196 1.791738
3 -11.020873 1.881655
3 12.688957 -0.169155
3 -10.978409 1.775851
3 -7.976162 -0.042543
3 -7.944008 0.001732
3 -9.067591 1.744881
3 -9.006681 1.700886
3 -9.012500 1.668220
3 -1.145302 0.034941
3 10.515327 1.646303
3 12.470833 -0.176806
3 -8.043998 -0.000366
3 10.897304 1.740583
3 10.549189 1.067047
3 -8.153231 0.047996
3 -5.894733 -0.003831
3 -11.007485 1.812549
3 12.435743 -0.018448
3 -10.968102 1.805326
3 11.998622 0.127350
3 11.622679 0.011489
3 -7.919092 -0.089469
3 11.986027 0.068023
3 12.712186 -0.102413
3 -7.989646 -0.034526
3 -8.099982 0.025101
3 10.262355 1.586123
3 13.060702 -0.025998
3 10.612447 1.711673
3 12.345490 -0.037335
3 -9.074576 1.635370
3 10.362180 1.614033
3 -8.951821 1.612696
3 11.763836 0.041318
3 11.932097 0.010316
3 -11.004545 1.963088
3 -11.041245 1.858129
3 -9.026567 1.628020
3 -10.994673 1.885137
3 -8.986867 1.693629
3 -8.993547 1.610139
3 9.939651 1.523620
3 -8.950525 1.618070
3 -8.167953 0.063456
3 -10.960947 1.758171
3 -11.034196 1.792915
3 10.436897 1.597963
3 10.579398 1.634125
3 10.410731 1.090443
3 -8.948483 1.628030
3 -8.125540 0.043450
3 -10.979785 1.666263
3 12.440485 -0.016736
3 10.750999 1.668232
3 11.815335 0.086311
3 12.787448 -0.112009
3 -10.823425 1.721421
3 -8.085281 0.029833
3 -7.956344 -0.050634
3 9.767771 1.551380
3 -9.030641 1.709188
3 -9.075028 1.722009
3 10.503224 1.579568
3 -8.255768 0.027850
3 12.048803 0.030980
3 -8.981026 1.724205
3 12.565198 -0.141827
3 12.151770 -0.013069
3 10.529384 1.558701
3 -10.954751 1.605540
3 10.146132 1.599591
3 -8.998992 1.731654
3 -11.042929 1.800872
3 -9.006272 1.631606
3 10.529725 1.687648
3 11.992946 0.001570
3 -9.025257 1.776301
3 -11.029073 1.681337
3 4.638261 1.668950
3 -11.032878 1.599065
3 12.374334 -0.012575
3 12.503194 -0.120920
3 -9.101553 1.709142
3 12.677555 -0.145204
3 10.355230 1.660062
3 -10.909499 1.761063
3 -9.099782 1.630072
3 -10.954638 1.686213
3 -7.941075 -0.014517
3 12.462313 -0.106167
3 10.488029 1.601006
3 12.226134 0.134149
3 12.318899 -0.122521
3 -8.945292 1.654471
3 -11.079658 1.686757
3 11.521053 0.030156
3 -8.048111 0.051393
3 10.150990 1.664370
3 11.597713 0.101424
3 9.897460 1.560023
3 -10.959879 1.783589
3 -11.045774 1.677919
3 11.914502 -0.035789
3 9.900973 1.569190
3 -8.970221 1.715240
3 12.074147 -0.077975
3 -11.047617 1.622658
3 -8.015789 0.030291
3 8.953394 1.650192
3 -8.066671 0.074848
3 -10.872503 1.749743
3 -8.933116 1.874233
3 11.706313 -0.004489
3 10.674764 0.240225
3 -9.092546 1.696370
3 -10.981502 1.851967
3 10.165886 1.723719
3 -10.963326 1.885871
3 -9.043221 1.672241
3 -10.627761 1.742159
3 9.917937 1.592342
3 -8.981765 1.708264
3 -11.061211 1.778710
3 -8.151448 0.060671
3 -11.003096 1.811114
3 -11.103453 1.690720
3 11.764710 -0.054096
3 12.055114 -0.039550
3 11.473587 0.093280
3 -8.957083 1.636438
3 -11.118170 1.600470
3 11.980649 -0.107768
3 -8.168584 0.077229
3 11.617444 -0.020117
3 -11.046900 1.800762
3 -9.017254 1.743434
3 -10.980888 1.776198
3 9.731345 1.533221
3 -8.120018 0.066918
3 11.311984 0.091950
3 -11.031631 1.734838
3 11.559299 0.021511
3 -8.092018 0.055404
3 -11.057896 1.915836
3 10.098163 1.788724
3 -10.972015 1.886318
3 -7.976574 -0.009447
3 11.534697 0.102402
3 11.164055 0.087567
3 -8.952244 1.795428
3 -11.080206 1.781939
3 10.968134 1.492519
3 -8.930631 1.840107
3 -8.103566 0.065187
3 11.588878 0.087595
3 10.940199 0.120559
3 -8.877439 1.604831
3 9.760798 1.573028
3 -8.887153 1.777792
3 9.929760 1.574210
3 11.965985 -0.074921
3 11.957599 -0.025874
3 -8.954738 1.658781
3 9.661083 1.568480
3 11.304872 0.046304
3 -10.996819 1.862631
3 10.273033 1.727117
3 9.840774 1.676537
3 -11.003673 1.600876
3 -9.003056 1.845700
3 9.587907 1.554653
3 -8.935213 1.861179
3 -8.957619 1.692624
3 -11.060721 1.763419
3 11.007808 0.133969
3 -8.960330 1.652567
3 9.790921 1.617459
3 10.223228 1.725501
3 9.695292 1.559374
3 -10.991160 1.761079
3 11.554537 -0.049211
3 -9.014647 1.720730
3 11.728032 0.125087
3 11.593153 0.109871
3 -11.003001 1.812745
3 10.159023 1.781351
3 -8.244183 0.105300
3 11.648594 -0.031807
3 11.838124 -0.073667
3 -8.130434 0.060277
3 9.276600 1.605498
3 9.920777 1.576076
3 12.146666 0.035197
3 12.063732 -0.045321
3 -10.736816 1.540658
3 11.844988 -0.080355
3 9.972991 1.552948
3 -8.328652 0.156470
3 11.888144 -0.034459
3 -8.970466 1.650561
3 12.033565 0.045516
3 -10.734568 1.804168
3 -11.035069 1.927104
3 -8.130948 0.065393
3 -11.005092 1.871981
3 -8.987804 1.660222
3 -11.132815 1.674416
3 -11.127165 1.632938
3 11.638647 -0.018193
3 9.652304 1.659446
3 -9.029774 1.728011
3 -11.098084 1.706792
3 12.094204 -0.094334
3 11.887065 0.056902
3 -8.888050 1.636259
3 -11.026023 1.745838
3 -8.168455 0.103191
3 10.034792 1.671419
3 10.051759 1.653372
3 -11.035764 1.800962
3 -11.043601 1.900253
3 11.848181 -0.059103
3 -10.881351 1.808947
3 10.233037 1.691852
3 9.963355 1.593200
3 -8.063516 0.054710
3 -9.129620 1.724575
3 -8.909932 1.601106
3 -8.973852 1.631037
3 -8.962480 1.661559
3 -8.868985 1.691062
3 -8.135822 0.059739
3 11.215637 0.190340
3 -11.011582 1.855324
3 -10.998554 1.859896
3 8.772210 1.594353
3 11.877981 -0.004736
3 9.869610 1.741968
3 -9.005068 1.596314
3 -11.010906 1.924594
3 9.979388 1.666698
3 -9.048219 1.719441
3 -8.906335 1.812123
3 -8.911597 1.629274
3 12.101225 -0.088714
3 10.569601 0.643100
3 -10.918214 1.787681
3 -8.186244 0.095673
3 -10.995164 1.829149
3 11.435851 0.034589
3 11.377538 0.114031
3 -9.025696 1.785378
3 11.440607 0.098541
3 9.891209 1.570384
3 -10.974204 1.795927
3 -11.049504 1.844016
3 11.776335 -0.058093
3 9.920315 1.618469
3 9.771557 1.708033
3 11.893700 -0.020801
3 9.562764 1.614088
3 -11.021810 1.933175
3 -11.022819 1.945644
3 -8.907771 1.872364
3 -11.076812 1.611840
3 -8.853754 1.613329
3 12.057772 -0.128273
3 12.252946 -0.022956
3 -8.880718 1.651392
3 -11.037413 1.950090
3 12.054024 0.006354
3 -9.014215 1.710754
3 -11.025457 1.918042
3 -11.105756 1.746080
3 11.471336 0.048549
3 -11.016560 1.939483
3 11.911878 -0.027664
3 11.745907 0.090194
3 9.607918 1.519960
3 -8.955115 1.767717
3 -8.249827 0.106926
3 -10.985933 1.850240
3 -10.999378 1.790032
3 11.345535 0.127122
3 9.538022 1.601035
3 -11.001198 1.756211
3 -8.035769 -0.004818
3 -11.115147 1.591742
3 -8.095773 0.060858
3 12.184072 0.000691
3 -8.107693 0.054203
3 -11.044683 1.879044
3 -7.910295 -0.058422
3 9.808238 1.557195
3 11.452410 0.116378
3 11.844240 -0.111850
3 -11.114388 1.582056
3 11.119411 0.136407
3 11.992812 -0.017266
3 -8.888012 1.622288
3 -8.976099 1.766877
3 -8.925031 1.768098
3 11.097200 -0.028989
3 9.976924 1.668123
3 11.564489 0.046429
3 -11.014870 1.919270
3 11.121551 0.103406
3 -11.012427 1.928320
3 11.445045 0.131311
3 -9.004524 1.649574
3 -9.024933 1.703277
3 -11.041615 1.607537
3 10.022137 1.687467
3 -8.994621 1.721174
3 -10.955529 1.591117
3 -8.913456 1.700414
3 11.655468 -0.032721
3 11.959767 -0.046647
3 -8.132333 0.072052
3 -11.017577 1.789300
3 -8.930152 1.908023
3 -10.875936 1.555712
3 -10.988413 1.579709
3 -8.283957 0.089861
3 9.910436 1.584933
3 11.891493 0.002385
3 -11.083117 1.720253
3 11.591349 0.108364
3 9.789301 1.531973
3 -8.869315 1.799732
3 10.011014 1.704524
3 -10.996109 1.816825
3 -8.909822 1.680263
3 -10.999512 1.897200
3 -10.186548 1.784646
3 -10.849865 1.686469
3 -8.065104 0.088682
3 -10.998282 1.921410
3 -8.973118 1.632486
3 -11.081917 1.666084
3 -11.094420 1.730577
3 11.626122 0.109408
3 11.279787 0.037069
3 11.789335 -0.012992
3 -8.815970 1.606396
3 -10.997656 1.925613
3 -8.060196 0.023315
3 10.066715 1.669824
3 -10.611506 1.677035
3 11.625360 -0.008957
3 -8.925166 1.821919
3 -11.030762 1.780800
3 10.337668 1.815151
3 -11.001785 1.598467
3 -11.020953 1.967409
3 -8.881227 1.621171
3 10.423799 1.791397
3 -8.929996 1.674013
3 -8.990947 1.756477
3 10.922103 0.110314
3 -10.939780 1.588853
3 -11.056299 1.881507
3 10.032942 1.655408
3 -8.037183 0.040234
3 11.612031 0.090269
3 -8.998847 1.672576
3 -10.964201 1.563093
3 -8.992743 1.659953
3 -8.130825 0.050878
3 -10.979118 1.593611
3 -8.983034 1.669165
3 -11.025339 1.912149
3 10.180388 1.673134
3 11.674538 -0.020111
3 11.686735 0.014560
3 -8.865210 1.803438
3 11.511113 0.072994
3 10.257268 1.745861
3 -8.075254 0.061085
3 -8.889833 1.669706
3 -11.026855 1.712624
3 11.348117 0.121846
3 -9.043570 1.912433
3 -8.068427 0.081179
3 9.790403 1.693297
3 11.522622 -0.041324
3 9.533099 1.392022
3 -8.142979 0.080489
3 -11.062565 1.868498
3 9.967273 1.648928
3 -11.011104 1.968713
3 -8.898225 1.660442
3 -11.067668 1.947051
3 11.868945 0.005066
3 12.019579 -0.131118
3 9.712908 1.575711
3 -7.831109 0.033179
3 11.364151 0.046861
3 11.638830 -0.026083
3 -11.044594 1.964099
3 11.562324 0.080166
3 -8.967308 1.885824
3 11.657655 -0.024817
3 -8.984734 1.731809
3 -11.039264 1.891742
3 -10.947989 1.803850
3 -9.000768 1.937667
3 -8.065507 0.022109
3 0.946935 1.531113
3 -8.963698 1.620941
3 -7.996926 0.099624
3 10.275354 1.804990
3 12.027085 0.015241
3 -8.961473 1.892434
3 -8.195717 0.097105
3 -11.014425 1.768842
3 -11.092916 1.665842
3 9.975253 1.652150
3 -11.009122 1.944617
3 -8.987900 1.679068
3 -8.029528 0.052474
3 -10.954424 1.590760
3 -8.973455 1.631590
3 10.100350 1.676665
3 -9.010910 1.728567
3 -8.905457 1.852144
3 9.870958 1.612729
3 -10.878807 1.747573
3 -11.058054 1.658376
3 -10.985022 1.774811
3 9.675185 1.645675
3 -8.843356 1.686828
3 11.998444 -0.051100
3 11.423070 0.134507
3 12.294791 -0.005422
3 9.543368 1.554809
3 9.919581 1.576369
3 -8.921770 1.807048
3 -8.134509 0.067377
3 -8.042761 0.061423
3 9.876672 1.750426
3 11.153210 0.142181
3 9.763002 1.648232
3 -8.174650 0.084065
3 11.812903 -0.035244
3 -7.957128 -0.034646
3 -11.029492 1.579497
3 11.946310 0.013521
3 -8.965322 1.706267
3 11.010489 0.148546
3 -11.043206 1.784139
3 -11.135107 1.664741
3 -9.087986 1.709501
3 -8.065583 0.074858
3 11.209101 0.047347
3 -8.945718 1.857408
3 -11.014702 1.742059
3 11.956134 -0.053791
3 -9.047976 1.694464
3 11.857431 -0.074866
3 9.717652 1.591063
3 -8.952005 1.754826
3 -10.987679 1.876181
3 -11.013275 1.678237
3 -8.990802 1.667124
3 11.481332 0.080664
3 9.851492 1.605075
3 11.399184 0.088973
3 9.582538 1.676253
3 -8.891923 1.848947
3 11.838503 -0.059499
3 11.177927 0.142254
3 11.400177 0.087610
3 -9.094325 1.692827
3 4.247292 1.639045
3 11.349968 0.025265
3 11.286783 0.035531
3 9.535604 1.573964
3 -7.882325 -0.057124
3 11.587214 -0.041129
3 -8.984932 1.892774
3 -10.941483 1.641341
3 10.319016 1.812036
3 11.906620 -0.074507
3 12.003352 -0.106863
3 9.254384 1.555768
3 -9.069660 1.722025
3 -8.965954 1.626890
3 11.756532 -0.082959
3 11.389933 0.078883
3 -8.131290 0.073110
3 -8.951058 1.766249
3 11.763583 0.013242
3 11.923162 -0.056363
3 -9.050070 1.635418
3 -10.910401 1.685478
3 12.044159 -0.098862
3 10.011838 1.631814
3 9.974914 1.664712
3 -9.032795 1.782686
3 9.918330 1.620631
3 11.625532 -0.021705
3 -8.101995 0.054139
3 -8.915071 1.740553
3 11.933891 0.064357
3 11.254658 0.126706
3 11.808510 -0.062285
3 9.912807 1.598173
3 1.774736 0.082432
3 -8.145899 0.069502
3 -10.984038 1.914664
3 11.691182 -0.055270
3 -11.010433 1.636156
3 12.103311 -0.136106
3 11.879791 -0.059758
3 11.916481 -0.110694
3 -8.040318 0.026504
3 -9.037818 1.748493
3 11.756957 -0.043468
3 -11.109637 1.590134
3 11.638489 -0.022294
3 -10.901514 1.642662
3 -8.144291 0.071659
3 -10.924115 1.583701
3 11.672116 0.093740
3 11.127866 0.077187
3 -10.930264 1.774951
3 9.588116 1.616051
3 -10.977569 1.876973
3 9.205584 1.484227
3 -10.999425 1.905676
3 -10.986534 1.748919
3 -8.952621 1.629729
3 -10.997271 1.726140
3 -8.955258 1.878953
3 -11.071708 1.660993
3 -11.018902 1.975273
3 10.301714 1.829986
3 -9.016715 1.630511
3 -8.852230 1.603335
3 9.866886 1.611298
3 -8.088321 0.081610
3 -10.980864 1.770756
3 9.747424 1.554204
3 10.009558 1.611518
3 -11.034019 1.949198
3 9.949164 1.641487
3 -10.890252 1.636387
3 -9.175264 1.727390
3 -8.923605 1.723893
3 11.541916 0.036663
3 11.909863 -0.106541
3 -9.007458 1.677541
3 11.728593 -0.033449
3 -8.054633 0.003632
3 -8.950264 1.847362
3 -9.011176 1.663288
3 11.046478 0.129542
3 -11.040531 1.785257
3 -10.580061 1.781196
3 9.988961 1.588752
3 9.930598 1.625827
3 10.031449 1.677303
3 -8.893627 1.725963
3 10.435917 1.803970
3 11.976543 -0.063639
3 11.641717 -0.037955
3 -8.891477 1.736787
3 -8.881306 1.686739
3 12.046760 0.004533
3 -11.085649 1.746504
3 -8.967934 1.721669
3 -8.206102 0.100682
3 9.867110 1.578462
3 9.140895 1.670913
3 9.854192 1.592959
3 -10.862628 1.564937
3 11.236221 0.067977
3 -8.968111 1.619643
3 -8.917777 1.625936
3 -10.984319 1.888523
3 9.887903 1.589198
3 -8.848431 1.710198
3 11.600366 -0.013004
3 9.984255 1.594105
3 -8.766888 1.682908
3 12.102958 -0.116540
3 9.986172 1.644793
3 -11.126423 1.638419
3 11.476794 0.130314
3 10.082286 1.699700
3 11.019221 0.118638
3 -8.933157 1.738597
3 11.667789 0.073622
3 -11.016133 1.917950
3 -11.011814 1.938228
3 9.575727 1.730034
3 -9.005772 1.636509
3 9.909350 1.637129
3 -8.110796 0.057240
3 -8.277310 0.139640
3 11.873459 -0.082689
3 11.725395 -0.031419
3 -11.090667 1.785086
3 -8.295265 0.150344
3 10.003196 1.636849
3 11.947456 0.143268
3 -10.999668 1.826197
3 -8.118743 0.074433
3 -8.869636 1.611207
3 11.903718 0.049392
3 10.698471 1.676192
3 -8.898863 1.765268
3 -10.972319 1.904973
3 -10.935281 1.901688
3 -8.871116 1.733843
3 -10.948079 1.942206
3 12.455612 -0.063086
3 -7.964921 0.022476
3 -8.310508 0.143726
3 -10.985169 1.551512
3 -8.854712 1.700625
3 12.130859 -0.007548
3 -10.926529 1.850107
3 -11.009392 1.696054
3 -10.881186 1.848176
3 -8.812004 1.687382
3 -10.973678 1.705306
3 -9.043417 1.615343
3 -8.042901 0.117911
3 12.033224 0.089286
3 12.148525 -0.009871
3 -8.931917 1.598190
3 -8.886475 1.590827
3 10.166569 1.715938
3 -8.798717 1.730941
3 12.041881 0.028445
3 -10.897166 1.722914
3 -10.949443 1.874766
3 -10.951146 1.914232
3 -7.866222 -0.016460
3 -8.021035 0.069083
3 -10.952985 1.948868
3 -10.993461 1.704420
3 -10.937475 1.798821
3 -10.945107 1.880009
3 -10.920942 1.730494
3 -8.762943 1.822545
3 9.306705 1.560903
3 -8.007630 0.074439
3 -7.940329 0.017005
3 -8.981856 1.767009
3 10.570595 1.624037
3 12.189631 -0.000346
3 12.152155 -0.016315
3 12.247579 0.116836
3 -8.075095 0.064372
3 -8.918613 1.686583
3 11.826237 0.031201
3 -10.947042 1.919193
3 11.829653 0.155457
3 -11.035734 1.712906
3 -11.045550 1.728178
3 12.450657 -0.050922
3 -8.188967 0.091619
3 -8.876462 1.556123
3 12.546209 0.004131
3 -10.978840 1.644542
3 12.097693 0.001660
3 -10.826380 1.787027
3 12.416631 -0.013997
3 -8.899589 1.680493
3 10.758958 1.808556
3 12.520354 -0.000317
3 12.319389 -0.042974
3 10.763548 1.698519
3 -10.991494 1.831584
3 -8.909163 1.713991
3 10.666285 1.773260
3 -10.940791 1.917615
3 11.743820 0.114041
3 10.196398 1.542787
3 12.240624 -0.023762
3 -8.976381 1.658578
3 12.127578 0.088949
3 -8.853769 1.564726
3 -8.794914 1.712039
3 -8.914080 1.556979
3 -10.899765 1.735982
3 -8.069634 0.089697
3 12.232054 0.104681
3 12.358149 -0.037358
3 11.022996 1.870746
3 -7.983913 0.053981
3 11.225864 1.911414
3 -10.385744 1.898240
3 -8.029804 0.053979
3 11.728320 0.115989
3 10.388903 1.645720
3 10.488127 1.600235
3 -8.953665 1.780999
3 -7.984215 0.039010
3 -8.921342 1.694406
3 12.473552 0.003212
3 -10.975317 1.890066
3 11.850834 0.084023
3 11.200672 1.905138
3 -8.031898 0.083345
3 -11.023388 1.793101
3 12.206088 -0.027788
3 -10.961716 1.816798
3 10.579447 1.670397
3 -10.726229 1.613171
3 -8.889915 1.688019
3 12.932291 0.355733
3 -10.873257 1.789387
3 -8.875311 1.692228
3 -8.942621 1.590837
3 -8.908150 1.671228
3 12.466185 0.018194
3 10.592621 1.679120
3 -8.880706 1.616360
3 11.977223 0.046354
3 -8.037819 0.075654
3 12.533909 -0.087862
3 12.782681 0.240132
3 12.496994 -0.044432
3 -8.975178 1.597348
3 -8.763000 1.703173
3 12.221660 0.032227
3 -8.070738 0.101890
3 -8.005154 0.056954
3 10.785666 1.668136
3 -10.721767 1.792708
3 12.528495 -0.093446
3 12.541934 -0.019789
3 -10.840448 1.790894
3 -10.906921 1.778591
3 12.129035 -0.010058
3 -10.989898 1.911913
3 12.326476 -0.053161
3 11.056510 1.801652
3 10.567636 1.647563
3 11.802291 0.166199
3 -8.716186 1.740035
3 11.908452 0.163024
3 -8.896186 1.579110
3 12.558276 -0.057064
3 11.998449 0.051985
3 -11.020214 1.609501
3 11.090055 1.893369
3 10.742692 1.836991
3 -8.922311 1.700898
3 -7.955419 0.025995
3 -10.973450 1.770144
3 12.224040 -0.068438
3 11.274924 1.900193
3 10.653024 1.667494
3 -7.829079 -0.067381
3 -8.892877 1.740196
3 -8.835428 1.573036
3 12.599210 -0.019525
3 -7.942792 0.019321
3 -8.883742 1.780385
3 -10.981138 1.795184
3 -7.982591 0.018226
3 10.834394 1.661162
3 -8.910110 1.833778
3 -10.999448 1.764121
3 -10.236797 1.727633
3 12.434296 -0.034641
3 -10.955691 1.907176
3 -8.877608 1.585615
3 12.099154 -0.002764
3 10.501661 1.660111
3 11.923212 0.048719
3 12.496979 -0.010288
3 12.050881 0.020155
3 12.333139 0.006290
3 10.392118 1.640653
3 -8.897362 1.760326
3 -10.971062 1.878842
3 10.088044 1.643354
3 -10.960671 1.844373
3 -8.779979 1.534950
3 -8.926932 1.656688
3 -8.810935 1.849147
3 10.607574 1.754243
3 12.660844 0.056538
3 -8.857974 1.692966
3 -8.848090 1.573310
3 11.334002 1.805435
3 -10.925102 1.877158
